%*****************************
%          -----------------------
%********* PECs Fe XV .threshold 1.e4
%          -----------------------
1)Emissivity for levels 2<-11 (s1p10100<-s1d10102) Wavelength 224.7540 (A)
  n_e	                      T_e  (eV) 
6.0e12	     1.85e+02  1.77e+02  1.63e+02  1.48e+02  1.39e+02  1.27e+02
1.18e+02  1.11e+02
1.0e13	     3.84e+02  3.67e+02  3.38e+02  3.08e+02  2.90e+02  2.66e+02
2.47e+02  2.32e+02
3.0e13	     1.82e+03  1.73e+03  1.59e+03  1.45e+03  1.37e+03  1.26e+03
1.18e+03  1.11e+03
6.0e13	     4.73e+03  4.50e+03  4.15e+03  3.79e+03  3.59e+03  3.31e+03
3.10e+03  2.93e+03
1.0e14	     9.31e+03  8.86e+03  8.18e+03  7.49e+03  7.10e+03  6.56e+03
6.16e+03  5.84e+03
3.0e14	     3.61e+04  3.45e+04  3.18e+04  2.92e+04  2.78e+04  2.58e+04
2.43e+04  2.32e+04
7)Emissivity for levels 2<-11 (g2p20102<-2sp30102) Wavelength 117.5050 (A)
  n_e	                        T_e  (eV)
117.505          250       500       800      1200      1500      2000
2500      3000
1.0e12	     6.82e+01  6.71e+01  6.38e+01  6.02e+01  5.79e+01  5.45e+01
5.20e+01  5.00e+01
3.0e12	     2.09e+02  2.04e+02  1.93e+02  1.81e+02  1.74e+02  1.64e+02
1.56e+02  1.50e+02
6.0e12	     4.29e+02  4.17e+02  3.94e+02  3.69e+02  3.54e+02  3.33e+02
3.17e+02  3.04e+02
1.0e13	     7.30e+02  7.08e+02  6.68e+02  6.26e+02  6.01e+02  5.63e+02
5.36e+02  5.14e+02
3.0e13	     2.22e+03  2.16e+03  2.04e+03  1.91e+03  1.83e+03  1.72e+03
1.64e+03  1.57e+03
6.0e13	     4.32e+03  4.21e+03  3.98e+03  3.74e+03  3.59e+03  3.37e+03
3.21e+03  3.09e+03
1.0e14	     6.97e+03  6.80e+03  6.44e+03  6.05e+03  5.81e+03  5.46e+03
5.21e+03  5.00e+03
3.0e14	     1.92e+04  1.87e+04  1.78e+04  1.68e+04  1.61e+04  1.51e+04
1.44e+04  1.39e+04
8)Emissivity for levels 2<-10 (g2p20102<-2sp30100) Wavelength 118.6900 (A)
  n_e	                       T_e  (eV) 
118.69        250       500       800      1200      1500      2000      
2500      3000
1.0e12	    6.90e+00  6.36e+00  5.81e+00  5.24e+00  4.89e+00  4.40e+00  
4.04e+00  3.75e+00
3.0e12	    4.18e+01  3.87e+01  3.55e+01  3.22e+01  3.02e+01  2.75e+01  
2.55e+01  2.38e+01
6.0e12	    1.16e+02  1.09e+02  1.00e+02  9.18e+01  8.67e+01  7.94e+01  
7.40e+01  6.97e+01
1.0e13	    2.31e+02  2.18e+02  2.03e+02  1.87e+02  1.77e+02  1.63e+02  
1.53e+02  1.44e+02
3.0e13	    8.47e+02  8.16e+02  7.67e+02  7.15e+02  6.84e+02  6.37e+02  
6.03e+02  5.76e+02
6.0e13	    1.73e+03  1.68e+03  1.59e+03  1.49e+03  1.43e+03  1.34e+03  
1.28e+03  1.22e+03
1.0e14	    2.84e+03  2.77e+03  2.63e+03  2.47e+03  2.38e+03  2.23e+03 
 2.13e+03  2.04e+03
3.0e14	    7.85e+03  7.70e+03  7.34e+03  6.93e+03  6.67e+03  6.28e+03  
5.99e+03  5.76e+03
9)Emissivity for levels 3<-12 (g2p20104<-2sp30004) Wavelength 121.2170 (A)
  n_e	                        T_e  (eV)
121.217          250       500       800      1200      1500      2000
2500      3000
1.0e12	     4.10e+01  3.88e+01  3.61e+01  3.33e+01  3.15e+01  2.89e+01
2.70e+01  2.54e+01
3.0e12	     2.22e+02  2.10e+02  1.95e+02  1.79e+02  1.69e+02  1.56e+02
1.46e+02  1.37e+02
6.0e12	     5.58e+02  5.32e+02  4.96e+02  4.58e+02  4.35e+02  4.02e+02
3.77e+02  3.57e+02
1.0e13	     1.04e+03  9.92e+02  9.28e+02  8.61e+02  8.20e+02  7.61e+02
7.18e+02  6.82e+02
3.0e13	     3.46e+03  3.34e+03  3.15e+03  2.95e+03  2.82e+03  2.64e+03
2.50e+03  2.39e+03
6.0e13	     7.01e+03  6.80e+03  6.43e+03  6.03e+03  5.79e+03  5.43e+03
5.17e+03  4.95e+03
1.0e14	     1.16e+04  1.13e+04  1.07e+04  1.01e+04  9.68e+03  9.09e+03
8.66e+03  8.31e+03
3.0e14	     3.44e+04  3.34e+04  3.17e+04  2.99e+04  2.87e+04  2.70e+04
2.58e+04  2.47e+04
10)Emissivity for levels 3<-11 (g2p20104<-2sp30102) Wavelength 123.8350 (A)
  n_e	                       T_e  (eV) 
123.835        250       500       800      1200      1500      2000      
2500      3000
1.0e12	    8.76e+00  8.61e+00  8.19e+00  7.72e+00  7.43e+00  7.00e+00  
6.68e+00  6.42e+00
3.0e12	    2.68e+01  2.61e+01  2.48e+01  2.33e+01  2.24e+01  2.10e+01  
2.01e+01  1.93e+01
6.0e12	    5.50e+01  5.35e+01  5.05e+01  4.74e+01  4.55e+01  4.27e+01  
4.07e+01  3.90e+01
1.0e13	    9.36e+01  9.08e+01  8.58e+01  8.04e+01  7.71e+01  7.23e+01  
6.88e+01  6.60e+01
3.0e13	    2.85e+02  2.77e+02  2.61e+02  2.45e+02  2.35e+02  2.20e+02  
2.10e+02  2.01e+02
6.0e13	    5.55e+02  5.40e+02  5.11e+02  4.80e+02  4.61e+02  4.33e+02  
4.12e+02  3.96e+02
1.0e14	    8.94e+02  8.73e+02  8.27e+02  7.77e+02  7.46e+02  7.01e+02  
6.69e+02  6.42e+02
3.0e14	    2.46e+03  2.40e+03  2.28e+03  2.15e+03  2.07e+03  1.94e+03  
1.85e+03  1.78e+03
11)Emissivity for levels 1<-7 (g2p20200<-2sp30202) Wavelength 128.7370 (A)
  n_e	                        T_e  (eV)
128.737          250       500       800      1200      1500      2000
2500      3000
1.0e12	     5.35e+02  5.15e+02  4.86e+02  4.56e+02  4.39e+02  4.14e+02
3.96e+02  3.81e+02
3.0e12	     1.21e+03  1.18e+03  1.12e+03  1.06e+03  1.03e+03  9.79e+02
9.43e+02  9.13e+02
6.0e12	     1.89e+03  1.85e+03  1.77e+03  1.69e+03  1.64e+03  1.56e+03
1.51e+03  1.47e+03
1.0e13	     2.56e+03  2.51e+03  2.41e+03  2.30e+03  2.24e+03  2.14e+03
2.08e+03  2.02e+03
3.0e13	     4.94e+03  4.84e+03  4.64e+03  4.43e+03  4.30e+03  4.11e+03
3.98e+03  3.87e+03
6.0e13	     7.90e+03  7.69e+03  7.34e+03  6.97e+03  6.75e+03  6.42e+03
6.19e+03  6.01e+03
1.0e14	     1.16e+04  1.12e+04  1.07e+04  1.01e+04  9.77e+03  9.25e+03
8.90e+03  8.62e+03
3.0e14	     2.90e+04  2.79e+04  2.65e+04  2.50e+04  2.40e+04  2.26e+04
2.17e+04  2.09e+04
12)Emissivity for levels 2<-8 (g2p20102<-2sp30104) Wavelength 142.1460 (A)
  n_e	                        T_e  (eV)
142.146          250       500       800      1200      1500      2000
2500      3000
1.0e12	     4.15e+01  3.72e+01  3.39e+01  3.08e+01  2.88e+01  2.61e+01
2.41e+01  2.25e+01
3.0e12	     2.36e+02  2.12e+02  1.93e+02  1.75e+02  1.65e+02  1.50e+02
1.39e+02  1.30e+02
6.0e12	     6.43e+02  5.85e+02  5.36e+02  4.89e+02  4.61e+02  4.22e+02
3.94e+02  3.70e+02
1.0e13	     1.27e+03  1.17e+03  1.07e+03  9.86e+02  9.33e+02  8.58e+02
8.04e+02  7.60e+02
3.0e13	     4.64e+03  4.33e+03  4.04e+03  3.75e+03  3.58e+03  3.32e+03
3.14e+03  3.00e+03
6.0e13	     9.51e+03  8.95e+03  8.38e+03  7.82e+03  7.49e+03  6.99e+03
6.64e+03  6.35e+03
1.0e14	     1.56e+04  1.47e+04  1.38e+04  1.30e+04  1.24e+04  1.16e+04
1.11e+04  1.06e+04
3.0e14	     4.32e+04  4.10e+04  3.87e+04  3.64e+04  3.50e+04  3.28e+04
3.13e+04  3.00e+04
13)Emissivity for levels 2<-7 (g2p20102<-2sp30202) Wavelength 142.2620 (A)
  n_e	                       T_e  (eV) 
142.26        250       500       800      1200      1500      2000     
 2500      3000
1.0e12	    5.13e+01  4.93e+01  4.66e+01  4.38e+01  4.21e+01  3.96e+01  
3.80e+01  3.65e+01
3.0e12	    1.16e+02  1.13e+02  1.08e+02  1.02e+02  9.88e+01  9.38e+01  
9.04e+01  8.75e+01
6.0e12	    1.81e+02  1.77e+02  1.70e+02  1.62e+02  1.57e+02  1.50e+02 
 1.45e+02  1.41e+02
1.0e13	    2.45e+02  2.41e+02  2.31e+02  2.21e+02  2.15e+02  2.05e+02  
1.99e+02  1.94e+02
3.0e13	    4.74e+02  4.64e+02  4.45e+02  4.24e+02  4.12e+02  3.94e+02 
 3.81e+02  3.71e+02
6.0e13	    7.58e+02  7.37e+02  7.03e+02  6.68e+02  6.47e+02  6.15e+02 
 5.94e+02  5.76e+02
1.0e14	    1.11e+03  1.08e+03  1.02e+03  9.69e+02  9.37e+02  8.87e+02 
 8.53e+02  8.26e+02
3.0e14	    2.78e+03  2.68e+03  2.54e+03  2.39e+03  2.30e+03  2.17e+03  
2.08e+03  2.00e+03
14)Emissivity for levels 3<-9 (g2p20104<-2sp30106) Wavelength 145.6500 (A)
  n_e	                        T_e  (eV)
145.650          250       500       800      1200      1500      2000
2500      3000
1.0e12	     3.84e+01  3.54e+01  3.26e+01  2.99e+01  2.81e+01  2.56e+01
2.38e+01  2.22e+01
3.0e12	     2.12e+02  1.96e+02  1.81e+02  1.66e+02  1.57e+02  1.44e+02
1.34e+02  1.27e+02
6.0e12	     5.37e+02  5.01e+02  4.66e+02  4.31e+02  4.10e+02  3.78e+02
3.55e+02  3.36e+02
1.0e13	     1.01e+03  9.42e+02  8.81e+02  8.19e+02  7.81e+02  7.25e+02
6.83e+02  6.49e+02
3.0e13	     3.46e+03  3.26e+03  3.08e+03  2.88e+03  2.76e+03  2.58e+03
2.45e+03  2.34e+03
6.0e13	     7.20e+03  6.81e+03  6.44e+03  6.05e+03  5.82e+03  5.45e+03
5.18e+03  4.96e+03
1.0e14	     1.22e+04  1.16e+04  1.10e+04  1.03e+04  9.92e+03  9.31e+03
8.87e+03  8.50e+03
3.0e14	     3.76e+04  3.55e+04  3.37e+04  3.18e+04  3.06e+04  2.88e+04
2.75e+04  2.64e+04
%*****************************
%*********PECsfexxii.
1)Emissivity for levels 1<-10 (x2p10101<-2s2p0003) Wavelength 100.7770 (A)
  n_e	                       T_e  (eV) 
100.78       250       500       800      1200      1600      2000      
3000      4000
1.0e12	    1.22e+01  1.20e+01  1.12e+01  1.05e+01  9.96e+00  9.50e+00  
8.67e+00  8.08e+00
3.0e12	    4.04e+01  3.92e+01  3.65e+01  3.40e+01  3.22e+01  3.06e+01  
2.78e+01  2.58e+01
6.0e12	    9.13e+01  8.77e+01  8.11e+01  7.49e+01  7.06e+01  6.70e+01  
6.04e+01  5.58e+01
1.0e13	    1.73e+02  1.64e+02  1.51e+02  1.39e+02  1.30e+02  1.23e+02  
1.10e+02  1.02e+02
3.0e13	    7.25e+02  6.79e+02  6.19e+02  5.64e+02  5.27e+02  4.95e+02  
4.40e+02  4.02e+02
6.0e13	    1.77e+03  1.66e+03  1.51e+03  1.38e+03  1.28e+03  1.21e+03  
1.07e+03  9.80e+02
1.0e14	    3.32e+03  3.12e+03  2.85e+03  2.60e+03  2.43e+03  2.28e+03  
2.03e+03  1.86e+03
3.0e14	    1.16e+04  1.10e+04  1.01e+04  9.24e+03  8.67e+03  8.18e+03  
7.34e+03  6.76e+03
2)Emissivity for levels 1<-9 (x2p10101<-2s2p0001) Wavelength 102.2260 (A)
  n_e	                       T_e  (eV) 
102.226       250       500       800      1200      1600      2000    
  3000      4000
1.0e12	    0.00e+00  2.32e+00  2.33e+00  2.22e+00  2.13e+00  2.05e+00 
 1.89e+00  1.77e+00
3.0e12	    8.24e+00  8.03e+00  7.93e+00  7.47e+00  7.13e+00  6.82e+00 
 6.23e+00  5.80e+00
6.0e12	    1.99e+01  1.90e+01  1.84e+01  1.71e+01  1.63e+01  1.55e+01 
 1.40e+01  1.30e+01
1.0e13	    3.96e+01  3.74e+01  3.56e+01  3.30e+01  3.11e+01  2.95e+01 
2.65e+01  2.44e+01
3.0e13	    1.85e+02  1.72e+02  1.59e+02  1.46e+02  1.37e+02  1.29e+02 
 1.14e+02  1.04e+02
6.0e13	    4.72e+02  4.40e+02  4.05e+02  3.71e+02  3.47e+02  3.27e+02 
 2.91e+02  2.65e+02
1.0e14	    9.03e+02  8.46e+02  7.78e+02  7.13e+02  6.70e+02  6.31e+02  
5.63e+02  5.15e+02
3.0e14	    3.24e+03  3.06e+03  2.82e+03  2.60e+03  2.45e+03  2.32e+03 
 2.09e+03  1.92e+03
3)Emissivity for levels 2<-10 (x2p10003<-2s2p0003) Wavelength 114.4140 (A)
  n_e	                        T_e  (eV)
114.414          250       500       800      1200      1600      2000
3000      4000
1.0e12	     8.42e+01  8.29e+01  7.77e+01  7.26e+01  6.90e+01  6.58e+01
6.01e+01  5.60e+01
3.0e12	     2.80e+02  2.72e+02  2.53e+02  2.35e+02  2.23e+02  2.12e+02
1.92e+02  1.79e+02
6.0e12	     6.33e+02  6.08e+02  5.62e+02  5.19e+02  4.90e+02  4.64e+02
4.18e+02  3.87e+02
1.0e13	     1.20e+03  1.14e+03  1.05e+03  9.61e+02  9.03e+02  8.54e+02
7.65e+02  7.04e+02
3.0e13	     5.02e+03  4.71e+03  4.29e+03  3.91e+03  3.65e+03  3.43e+03
3.05e+03  2.79e+03
6.0e13	     1.23e+04  1.15e+04  1.05e+04  9.54e+03  8.91e+03  8.38e+03
7.44e+03  6.79e+03
1.0e14	     2.30e+04  2.16e+04  1.97e+04  1.80e+04  1.68e+04  1.58e+04
1.41e+04  1.29e+04
3.0e14	     8.05e+04  7.63e+04  6.99e+04  6.40e+04  6.01e+04  5.67e+04
5.09e+04  4.69e+04
4)Emissivity for levels 2<-9 (x2p10003<-2s2p0001) Wavelength 116.2860 (A)
  n_e	                        T_e  (eV)
116.286          250       500       800      1200      1600      2000
3000      4000
1.0e12	     2.43e+01  2.42e+01  2.43e+01  2.31e+01  2.22e+01  2.14e+01
1.97e+01  1.84e+01
3.0e12	     8.59e+01  8.37e+01  8.26e+01  7.78e+01  7.43e+01  7.10e+01
6.49e+01  6.04e+01
6.0e12	     2.07e+02  1.98e+02  1.92e+02  1.79e+02  1.70e+02  1.61e+02
1.46e+02  1.35e+02
1.0e13	     4.13e+02  3.89e+02  3.71e+02  3.44e+02  3.24e+02  3.07e+02
2.76e+02  2.54e+02
3.0e13	     1.92e+03  1.79e+03  1.66e+03  1.52e+03  1.42e+03  1.34e+03
1.19e+03  1.09e+03
6.0e13	     4.92e+03  4.58e+03  4.22e+03  3.86e+03  3.62e+03  3.41e+03
3.03e+03  2.76e+03
1.0e14	     9.41e+03  8.82e+03  8.11e+03  7.43e+03  6.98e+03  6.58e+03
5.87e+03  5.37e+03
3.0e14	     3.37e+04  3.19e+04  2.94e+04  2.71e+04  2.55e+04  2.42e+04
2.18e+04  2.01e+04
5)Emissivity for levels 1<-8 (x2p10101<-2s2p0101) Wavelength 117.1670 (A)
  n_e	                        T_e  (eV)
117.167          250       500       800      1200      1600      2000
3000      4000
1.0e12	     4.70e+02  4.48e+02  4.12e+02  3.80e+02  3.59e+02  3.41e+02
3.09e+02  2.87e+02
3.0e12	     1.37e+03  1.31e+03  1.21e+03  1.12e+03  1.06e+03  1.00e+03
9.10e+02  8.46e+02
6.0e12	     2.65e+03  2.54e+03  2.35e+03  2.17e+03  2.05e+03  1.95e+03
1.78e+03  1.65e+03
1.0e13	     4.23e+03  4.07e+03  3.77e+03  3.49e+03  3.31e+03  3.15e+03
2.87e+03  2.68e+03
3.0e13	     1.08e+04  1.05e+04  9.79e+03  9.12e+03  8.69e+03  8.30e+03
7.61e+03  7.14e+03
6.0e13	     1.87e+04  1.83e+04  1.71e+04  1.60e+04  1.52e+04  1.46e+04
1.34e+04  1.27e+04
1.0e14	     2.78e+04  2.73e+04  2.55e+04  2.39e+04  2.28e+04  2.19e+04
2.02e+04  1.90e+04
3.0e14	     6.84e+04  6.68e+04  6.23e+04  5.84e+04  5.58e+04  5.34e+04
4.92e+04  4.63e+04
6)Emissivity for levels 1<-6 (x2p10101<-2s2p0103) Wavelength 135.7740 (A)
  n_e	                        T_e  (eV)
135.774          250       500       800      1200      1600      2000
3000      4000
1.0e12	     4.55e+02  4.28e+02  3.99e+02  3.71e+02  3.54e+02  3.37e+02
3.07e+02  2.86e+02
3.0e12	     1.33e+03  1.25e+03  1.17e+03  1.09e+03  1.04e+03  9.93e+02
9.06e+02  8.46e+02
6.0e12	     2.57e+03  2.43e+03  2.27e+03  2.12e+03  2.02e+03  1.93e+03
1.77e+03  1.65e+03
1.0e13	     4.11e+03  3.89e+03  3.65e+03  3.42e+03  3.26e+03  3.12e+03
2.86e+03  2.68e+03
3.0e13	     1.05e+04  1.01e+04  9.50e+03  8.94e+03  8.58e+03  8.24e+03
7.60e+03  7.15e+03
6.0e13	     1.82e+04  1.76e+04  1.66e+04  1.57e+04  1.51e+04  1.45e+04
1.35e+04  1.27e+04
1.0e14	     2.72e+04  2.62e+04  2.48e+04  2.35e+04  2.26e+04  2.18e+04
2.02e+04  1.91e+04
3.0e14	     6.72e+04  6.45e+04  6.10e+04  5.77e+04  5.55e+04  5.34e+04
4.94e+04  4.66e+04
7)Emissivity for levels 2<-7 (x2p10003<-2s2p0005) Wavelength 155.9210 (A)
  n_e	                        T_e  (eV)
155.921          250       500       800      1200      1600      2000
3000      4000
1.0e12	     1.06e+01  1.01e+01  1.02e+01  1.02e+01  9.95e+00  9.67e+00
8.95e+00  8.34e+00
3.0e12	     5.60e+01  5.04e+01  4.84e+01  4.62e+01  4.43e+01  4.23e+01
3.81e+01  3.49e+01
6.0e12	     1.77e+02  1.56e+02  1.46e+02  1.36e+02  1.29e+02  1.22e+02
1.08e+02  9.76e+01
1.0e13	     4.21e+02  3.67e+02  3.39e+02  3.12e+02  2.94e+02  2.76e+02
2.43e+02  2.19e+02
3.0e13	     2.54e+03  2.22e+03  2.03e+03  1.86e+03  1.74e+03  1.63e+03
1.43e+03  1.29e+03
6.0e13	     7.05e+03  6.25e+03  5.74e+03  5.26e+03  4.94e+03  4.65e+03
4.11e+03  3.72e+03
1.0e14	     1.40e+04  1.25e+04  1.16e+04  1.06e+04  1.00e+04  9.47e+03
8.43e+03  7.69e+03
3.0e14	     5.23e+04  4.75e+04  4.41e+04  4.09e+04  3.89e+04  3.69e+04
3.33e+04  3.07e+04
%*****************************
%*********PECsfexxiii.
1)Emissivity for levels 1<-5 (x2s20000<-2s2p0002) Wavelength 132.8300 (A)
  n_e	                        T_e  (eV)
132.830          300       600      1000      2000      3000      4000	5000      6000
1.0e12	     1.14e+03  1.06e+03  9.64e+02  8.28e+02  7.54e+02  7.03e+02	6.65e+02  6.34e+02
3.0e12	     3.41e+03  3.15e+03  2.88e+03  2.48e+03  2.26e+03  2.10e+03	1.99e+03  1.90e+03
6.0e12	     6.77e+03  6.27e+03  5.73e+03  4.94e+03  4.50e+03  4.20e+03	3.97e+03  3.79e+03
1.0e13	     1.12e+04  1.04e+04  9.50e+03  8.19e+03  7.47e+03  6.98e+03	6.60e+03  6.31e+03
3.0e13	     3.29e+04  3.06e+04  2.80e+04  2.42e+04  2.21e+04  2.07e+04	1.96e+04  1.88e+04
6.0e13	     6.49e+04  6.03e+04  5.53e+04  4.79e+04  4.38e+04  4.10e+04	3.89e+04  3.72e+04
1.0e14	     1.07e+05  9.97e+04  9.13e+04  7.92e+04  7.25e+04  6.79e+04	6.44e+04  6.16e+04
3.0e14	     3.18e+05  2.95e+05  2.71e+05  2.35e+05  2.15e+05  2.02e+05	1.91e+05  1.83e+05
2) Emissivity for levels 1<-3 (x2s20000<-2s2p0102) Wavelength 263.7620 (A)
  n_e	                       T_e  (eV) 
(cm^-3)         300       600      1000      2000      3000      4000      5000      6000
1.0e12	    7.06e+01  5.91e+01  5.15e+01  4.05e+01  3.44e+01  3.05e+01  2.77e+01  2.57e+01
3.0e12	    2.09e+02  1.76e+02  1.53e+02  1.20e+02  1.03e+02  9.10e+01  8.28e+01  7.67e+01
6.0e12	    4.11e+02  3.46e+02  3.02e+02  2.39e+02  2.04e+02  1.81e+02  1.65e+02  1.53e+02
1.0e13	    6.72e+02  5.68e+02  4.97e+02  3.94e+02  3.37e+02  2.99e+02  2.72e+02  2.53e+02
3.0e13	    1.91e+03  1.62e+03  1.43e+03  1.14e+03  9.79e+02  8.73e+02  7.97e+02  7.41e+02
6.0e13	    3.68e+03  3.13e+03  2.76e+03  2.22e+03  1.91e+03  1.70e+03  1.56e+03  1.45e+03
1.0e14	    5.99e+03  5.10e+03  4.50e+03  3.62e+03  3.12e+03  2.79e+03  2.56e+03  2.38e+03
3.0e14	    1.74e+04  1.48e+04  1.31e+04  1.05e+04  9.10e+03  8.15e+03  7.48e+03  6.97e+03
%*****************************
%*********	PECs fexxiv.
1)Emissivity for levels 1<-3 (xx2s0001<-xx2p0003) Wavelength 192.0420 (A)
  n_e	                        T_e  (eV)
192.042          300       800      1500      2000      3000      4000	6000      8000
1.0e12	     6.37e+02  5.20e+02  4.47e+02  4.15e+02  3.74e+02  3.46e+02	3.10e+02  2.85e+02
3.0e12	     1.91e+03  1.56e+03  1.34e+03  1.25e+03  1.12e+03  1.04e+03	9.29e+02  8.56e+02
6.0e12	     3.82e+03  3.12e+03  2.68e+03  2.49e+03  2.24e+03  2.07e+03	1.86e+03  1.71e+03
1.0e13	     6.37e+03  5.20e+03  4.47e+03  4.15e+03  3.74e+03  3.46e+03	3.10e+03  2.85e+03
3.0e13	     1.91e+04  1.56e+04  1.34e+04  1.25e+04  1.12e+04  1.04e+04	9.29e+03  8.56e+03
6.0e13	     3.82e+04  3.12e+04  2.68e+04  2.49e+04  2.24e+04  2.07e+04	1.86e+04  1.71e+04
1.0e14	     6.37e+04  5.20e+04  4.47e+04  4.15e+04  3.74e+04  3.46e+04	3.10e+04  2.85e+04
3.0e14	     1.91e+05  1.56e+05  1.34e+05  1.25e+05  1.12e+05  1.04e+05	9.29e+04  8.56e+04
2)Emissivity for levels 1<-2 (xx2s0001<-xx2p0101) Wavelength 255.1020 (A)
  n_e	                        T_e  (eV)
255.102          300       800      1500      2000      3000      4000	6000      8000
1.0e12	     3.52e+02  2.80e+02  2.39e+02  2.21e+02  1.98e+02  1.83e+02	1.63e+02  1.50e+02
3.0e12	     1.06e+03  8.40e+02  7.17e+02  6.62e+02  5.94e+02  5.48e+02	4.90e+02  4.51e+02
6.0e12	     2.11e+03  1.68e+03  1.43e+03  1.32e+03  1.19e+03  1.10e+03	9.80e+02  9.01e+02
1.0e13	     3.52e+03  2.80e+03  2.39e+03  2.21e+03  1.98e+03  1.83e+03	1.63e+03  1.50e+03
3.0e13	     1.06e+04  8.40e+03  7.17e+03  6.62e+03  5.94e+03  5.48e+03	4.90e+03  4.51e+03
6.0e13	     2.11e+04  1.68e+04  1.43e+04  1.32e+04  1.19e+04  1.10e+04	9.80e+03  9.01e+03
1.0e14	     3.52e+04  2.80e+04  2.39e+04  2.21e+04  1.98e+04  1.83e+04	1.63e+04  1.50e+04
3.0e14	     1.06e+05  8.40e+04  7.17e+04  6.62e+04  5.94e+04  5.48e+04	4.90e+04  4.51e+04
